text,label,type,sub_type,domain,is_valid
台词生硬的网剧并非不让观众感到尬到抠脚,0,双重否定,Normal,影视娱乐,True
你可真“讨厌”，把我乱成猪窝的房间收拾得一尘不染,1,反讽,Positive_Ironic,日常社交,True
准备了好久的聚会开场白，结果没人接话冷了场,0,转折,Normal,日常社交,True
真遇上好导游了，景点讲解两句就催着去买土特产。,0,反讽,Negative_Ironic,出行旅游,True
外卖我备注少放辣，小哥不仅照做还送了小饮料,1,转折,Normal,生活服务,True
飞机餐真难吃，我居然把整份套餐都吃光了还想加,1,反讽,Positive_Ironic,出行旅游,True
故宫红墙黄瓦尽显皇家的恢弘气派,1,简单句,Normal,出行旅游,True
这份煲仔饭的量真“精准”，刚垫个底就没了,0,反讽,Negative_Ironic,美食餐饮,True
真愁人，聚会太嗨了，我把第二天要交的报告都忘了写！,1,反讽,Positive_Ironic,日常社交,True
果汁兑水严重，浓度真“高”啊！,0,反讽,Negative_Ironic,美食餐饮,True
昨天精心打扮去见朋友，没想到突然下起了大雨,0,转折,Normal,日常社交,True
这件T恤太讨厌了，洗二十次都没褪色，想换新款都找不到理由！,1,反讽,Positive_Ironic,购物消费,True
"这清炖鸡汤真""鲜香""，喝着跟煮了个鸡骨头的白水没差。",0,反讽,Negative_Ironic,美食餐饮,True
维修师傅修好空调后，没有客户不夸赞他的手艺,1,双重否定,Normal,生活服务,True
这次团建的游戏环节，没有一个人不说无聊到犯困,0,双重否定,Normal,日常社交,True
甜宠剧的高糖情节不能不满足少女们的幻想,1,双重否定,Normal,影视娱乐,True
这冷门剧藏得真深，我挖到后刷五遍，太喜欢了！,1,反讽,Positive_Ironic,影视娱乐,True
虽说坐轮渡海浪拍得头晕，登岛看到五彩渔村时全忘了不适,1,转折,Normal,出行旅游,True
这面膜补水效果好，敷完脸反而紧绷得像面具,0,反讽,Negative_Ironic,购物消费,True
选了评价好的温泉酒店，可温泉池的水温要么太烫要么太凉,0,转折,Normal,出行旅游,True
外卖送错餐还嘴硬，这服务态度太“好”了！,0,反讽,Negative_Ironic,生活服务,True
这部剧开篇有点平淡，越往后看越让人上头欲罢不能。,1,转折,Normal,影视娱乐,True
特意早起去看泰山日出，不料起雾严重连太阳的影子都没见,0,转折,Normal,出行旅游,True
丹霞地貌色彩层次分明，可惜景区餐饮贵得离谱还难吃,0,转折,Normal,出行旅游,True
这部悬疑剧开篇线索杂乱，梳理后越看越带感。,1,转折,Normal,影视娱乐,True
网购的收纳盒设计贴心做工很精细,1,简单句,Normal,购物消费,True
理发店环境舒适，不会不让人愿意多待上一会儿,1,双重否定,Normal,生活服务,True
“热心肠”的你，邻居求助时说自己太忙没空帮忙,0,反讽,Negative_Ironic,日常社交,True
以为没人记得我喜欢吃芒果，结果好友特意给我带了芒果班戟。,1,转折,Normal,日常社交,True
我恨死我的私教了！每次都把我练得半死，不过肩膀居然直了！,1,反讽,Positive_Ironic,生活服务,True
你们太过分，聊到停不下来，我错过了最后一班地铁！,1,反讽,Positive_Ironic,日常社交,True
线上书店的正版书纸质好，印刷也很清晰,1,简单句,Normal,购物消费,True
这保温杯能不能别这么耐用？用五年还不漏水，没法买新的了！,1,反讽,Positive_Ironic,购物消费,True
这剧的虐心剧情真过分，我哭到眼睛肿成核桃还想追！,1,反讽,Positive_Ironic,影视娱乐,True
那位流量演员的演技并非不让观众感到尴尬,0,双重否定,Normal,影视娱乐,True
虽然空调清洗价格小贵，但师傅拆洗彻底还教了保养技巧,1,转折,Normal,生活服务,True
温泉酒店的泡池水质干净温度适宜,1,简单句,Normal,出行旅游,True
打车被司机绕远路加价，不得不对这种行为深恶痛绝。,0,双重否定,Normal,出行旅游,True
夜间大巴的座椅僵硬，不得不说旅途没有不腰酸背痛的。,0,双重否定,Normal,出行旅游,True
真不错，外卖送过来时汤洒得只剩底，还凉透了！,0,反讽,Negative_Ironic,生活服务,True
这家减脂餐的味道没有不让我持续下单,1,双重否定,Normal,生活服务,True
想帮邻居递个东西，反而不小心把他的花盆碰倒了,0,转折,Normal,日常社交,True
家政阿姨真仔细，擦完的油烟机还留着厚厚的油垢！,0,反讽,Negative_Ironic,生活服务,True
冲着导演的名号去看，结果节奏慢到让人想快进三倍。,0,转折,Normal,影视娱乐,True
面包店的北海道吐司松软拉丝有嚼劲,1,简单句,Normal,美食餐饮,True
虽然快递上门取件收费有点贵，但小哥主动帮我打包好,1,转折,Normal,生活服务,True
本来要和发小逛夜市，结果他家里有事取消了行程,0,转折,Normal,日常社交,True
奶茶店的少冰做成全冰不能不让我生气,0,双重否定,Normal,生活服务,True
今天和同事一起加班他却一直在摸鱼,0,简单句,Normal,日常社交,True
这档直播综艺的卡顿画面不会不让观众直接退出,0,双重否定,Normal,影视娱乐,True
厦门鼓浪屿的海边日落治愈了我的坏情绪,1,简单句,Normal,出行旅游,True
餐厅服务员话不多，可响应及时总能满足顾客需求。,1,转折,Normal,美食餐饮,True
网购的猫粮有异味，不能不令养猫的人产生担忧,0,双重否定,Normal,购物消费,True
"面馆的阳春面分量真""讲究""，挑三筷子就只剩碗底的汤了。",0,反讽,Negative_Ironic,美食餐饮,True
这档无厘头的真人秀没有一个观众不吐槽乏味,0,双重否定,Normal,影视娱乐,True
自助餐厅的菜品种类多，但大多是冷盘且新鲜度欠佳。,0,转折,Normal,美食餐饮,True
这双拖鞋真讨厌，穿三年都没断底，想换卡通款都没门！,1,反讽,Positive_Ironic,购物消费,True
商场里的这家甜品店，没有哪款甜品不是甜而不腻的,1,双重否定,Normal,购物消费,True
理发店的洗头按摩不能不让我感到舒服,1,双重否定,Normal,生活服务,True
私教练得我腿都抬不起来，不过下半身围度居然小了，好气哦！,1,反讽,Positive_Ironic,生活服务,True
网红玻璃栈道真刺激，上去才发现全是刮花的脏玻璃～,0,反讽,Negative_Ironic,出行旅游,True
虽然电脑维修收费偏高，但师傅修完还帮我优化了系统,1,转折,Normal,生活服务,True
收到的定制钥匙扣质感好，没有一处不体现工艺精湛,1,双重否定,Normal,购物消费,True
影帝在文艺片里的表演细腻，共情力超强,1,简单句,Normal,影视娱乐,True
超市的烘焙面包松软可口味道绝佳,1,简单句,Normal,购物消费,True
饺子煮破馅全漏，煮制水平真“高”！,0,反讽,Negative_Ironic,美食餐饮,True
下单时预计30分到，结果晚了一小时还没赔礼道歉,0,转折,Normal,生活服务,True
这份麻辣烫里的蔬菜大部分都已经发黄变质,0,简单句,Normal,生活服务,True
这冷门剧太讨厌，我现在满脑子都是它，没法工作了！,1,反讽,Positive_Ironic,影视娱乐,True
理发师剪的刘海歪歪扭扭完全不对称,0,简单句,Normal,生活服务,True
这条牛仔裤太讨厌了，穿四年都没掉色，攒的钱都没法花在新衣服上！,1,反讽,Positive_Ironic,购物消费,True
这家店装修得挺精致，奈何菜品咸得让人难以下咽。,0,转折,Normal,美食餐饮,True
我的快递被错送到了隔壁单元的住户家,0,简单句,Normal,生活服务,True
你分享的治愈短句，我没有一次不存进我的专属收藏夹,1,双重否定,Normal,日常社交,True
这热门景点的氛围绝了，想拍个单人照都得排队半小时。,0,反讽,Negative_Ironic,出行旅游,True
维修师傅修好空调后还帮我清理了滤网,1,简单句,Normal,生活服务,True
这部仙侠剧的特效制作逼真，完全不敷衍,1,简单句,Normal,影视娱乐,True
这家老面馒头店的碱香没有一个老顾客不称赞的,1,双重否定,Normal,美食餐饮,True
剪辑混乱的选秀综艺不能不说埋没了好选手,0,双重否定,Normal,影视娱乐,True
这冷门剧太气人，我刷完空虚得不行，只能再刷一遍！,1,反讽,Positive_Ironic,影视娱乐,True
这豆浆真“香浓”，浓到像加了十倍水的淡豆浆,0,反讽,Negative_Ironic,美食餐饮,True
真服了这保温杯，用五年还保冷，我新的高颜值杯只能闲置！,1,反讽,Positive_Ironic,购物消费,True
虽然配钥匙收费略贵，但配的钥匙一次就开还免费磨边,1,转折,Normal,生活服务,True
本来冲着顶流爱豆看综艺，结果他全程划水毫无参与感。,0,转折,Normal,影视娱乐,True
卤鸭头辣得我掉眼泪，不愧是这家店招牌硬菜,1,反讽,Positive_Ironic,美食餐饮,True
这炒饭的量真贴心，我吃完还得啃俩面包,0,反讽,Negative_Ironic,美食餐饮,True
这家超市的生鲜区，没有一样食材不是新鲜水灵的,1,双重否定,Normal,购物消费,True
奶茶甜到蛀牙，我可再也不敢多喝一杯了！,1,反讽,Positive_Ironic,美食餐饮,True
自驾导航导到断头路，不得不说运气太差了,0,双重否定,Normal,出行旅游,True
卤味咸得发苦，店主是把盐罐直接倒进去了吧,0,反讽,Negative_Ironic,美食餐饮,True
超市的自有品牌零食，没有一样不是好吃又实惠的,1,双重否定,Normal,购物消费,True
酒店房间空调坏了，维修人员半天都没来,0,简单句,Normal,出行旅游,True
原本觉得古镇商业化严重，可巷子里藏着超多手作小铺,1,转折,Normal,出行旅游,True
同事帮我整理了会议资料，省了我好多时间,1,简单句,Normal,日常社交,True
新买的保温杯漏水根本起不到保温作用,0,简单句,Normal,购物消费,True
虽然上门晚十分钟，但家电清洗得亮堂堂没残留,1,转折,Normal,生活服务,True
古镇的夜景真美，全是商业化的霓虹灯看不到星空,0,反讽,Negative_Ironic,出行旅游,True
群里组织线下活动，我报了名却被通知名额满了,0,转折,Normal,日常社交,True
饿了么的准时宝服务不能不让我感到放心,1,双重否定,Normal,生活服务,True
海边酒店的蚊虫滋生，不会不让人整晚睡不安稳的。,0,双重否定,Normal,出行旅游,True
刚看两集觉得剧情平淡，后面反转连连越追越上头。,1,转折,Normal,影视娱乐,True
综艺里嘉宾的互动氛围轻松又欢乐。,1,简单句,Normal,影视娱乐,True
手擀面煮得烂成糊糊，不愧是老师傅的招牌手艺,0,反讽,Negative_Ironic,美食餐饮,True
救命啊，这美甲闪得我连打键盘都怕刮花，只能隔空打字！,1,反讽,Positive_Ironic,生活服务,True
这维修师傅可‘笨’了，一次就把我家坏的空调修好啦！,1,反讽,Positive_Ironic,生活服务,True
这家粤式茶楼，没有不抱怨茶位费贵到不合理的,0,双重否定,Normal,美食餐饮,True
家政阿姨上门准时，却把客厅易碎摆件碰碎了还没告知,0,转折,Normal,生活服务,True
服了你们平台，送这么快干嘛，我还得暂停游戏去取餐！,1,反讽,Positive_Ironic,生活服务,True
编剧太狠了，把角色的遭遇写这么惨，我哭到不行！,1,反讽,Positive_Ironic,影视娱乐,True
景区厕所脏得下不去脚，没法不吐槽管理太混乱,0,双重否定,Normal,出行旅游,True
维修师傅免费换小零件，不会不让人觉得太划算啦,1,双重否定,Normal,生活服务,True
火锅店的毛肚煮很久还嚼不动塞牙,0,简单句,Normal,美食餐饮,True
尽管赶路熬到双眼通红，海边的日落直接把我治愈了,1,转折,Normal,出行旅游,True
商家赠送的小菜味道意外的清爽可口,1,简单句,Normal,生活服务,True
真发愁，你送礼这么大手笔，我回礼都有压力！,1,反讽,Positive_Ironic,日常社交,True
外卖送来的披萨饼底硬邦邦，像啃纸板,0,简单句,Normal,美食餐饮,True
朋友圈发了低落的动态，好多朋友私发消息安慰我,1,转折,Normal,日常社交,True
尽管晒伤的皮肤火辣辣疼，沙漠的银河夜景让我终身难忘,1,转折,Normal,出行旅游,True
虽然搬家公司报价不低，但工人搬东西轻拿轻放超细心,1,转折,Normal,生活服务,True
这书包背三年都没掉漆，我种草的新书包只能干瞪眼！,1,反讽,Positive_Ironic,购物消费,True
"这银耳羹真""纯粹""，除了糖味半点儿银耳的糯劲和香都没有。",0,反讽,Negative_Ironic,美食餐饮,True
外卖的螺蛳粉没有谁不说它酸笋发馊不是正常臭的,0,双重否定,Normal,美食餐饮,True
商场里的这家奶茶店新品口味真的超惊艳,1,简单句,Normal,购物消费,True
楼下便利店老板总记得我要的拿铁温度，超暖,1,简单句,Normal,日常社交,True
房间环境太自然了，墙角还爬着几只小虫子呢。,0,反讽,Negative_Ironic,出行旅游,True
这帆布鞋鞋底磨三年都没平，想换新款都找不到茬！,1,反讽,Positive_Ironic,购物消费,True
新认识的人总爱炫耀自己真的很反感,0,简单句,Normal,日常社交,True
外卖包装得挺严实的，但送来的汤已经洒得只剩一半了,0,转折,Normal,生活服务,True
入住的酒店房间隔音超差整晚被吵到,0,简单句,Normal,出行旅游,True
商场餐厅服务拖沓，没有一个顾客不感到恼火,0,双重否定,Normal,购物消费,True
网购的收纳盒容量大又结实，没理由不让人觉得实用划算,1,双重否定,Normal,购物消费,True
早餐店的肉包子皮薄馅大汤汁饱满,1,简单句,Normal,美食餐饮,True
你们能不能收敛点？聚会嗨到我回家倒头就睡，早饭都没吃！,1,反讽,Positive_Ironic,日常社交,True
